"delta","qrpEnv","censor","tau","3PSM_10","3PSM_60","4PSM_10","4PSM_60","pcurve_10","pcurve_60","PEESE_10","PEESE_60","PET_10","PET_60","PETPEESE_10","PETPEESE_60","puniform_10","puniform_60","reMA_10","reMA_60","TF_10","TF_60","WAAP-WLS_10","WAAP-WLS_60"
0,"none","none",0,0.0269144712189071,0.00446152957186986,0.0114573313762592,0.00460134722666686,0.315670577025288,0.206533601999228,-0.00427815580133122,0.000734621645460043,-0.00548501231049879,0.000364624249069643,-0.0117734208907214,-0.00107782721890879,0.304793724060728,0.201135208754732,-0.0027626866933753,0.000797692560334282,-0.0170083162978514,-0.00423300453370658,-0.00325030092307929,0.000846401057452139
0.5,"none","none",0,-0.00456303054513627,-0.00263988015148589,-0.0151652856233325,-0.00322842495581339,-0.0207907578982266,-0.000421880947049016,-0.00960996731961485,-0.0056046335293343,-0.0195618946643264,-0.0064150270222937,-0.0292166830997977,-0.0056046335293343,-0.0241095172505842,-0.00342690101967889,0.0008010553631762,-0.000861321571901783,-0.0144350080585007,-0.00736749054943053,-0.0022227154200343,-0.000441942386548818
0,"none","none",0.2,0.0274926739640768,0.00254575833403717,0.0124848565486641,0.007398366965807,0.302092967099945,0.252499495747347,0.00433103197441787,0.00380855716610423,0.0114342386863345,0.00576223115333581,-0.00702227956238414,-0.00644738314872251,0.292248710260291,0.250281129465216,-0.00172675136819922,0.00151195937792696,-0.0232836997487428,-0.0121788648909022,0.00199263852850123,0.00317431751680227
0.5,"none","none",0.2,-0.0112502557734652,-0.00969576365319884,-0.0337659148413378,-0.0160939289357321,0.0628872800040711,0.0621439068153073,-0.0178242563200639,-0.012202222212666,-0.0299007749068839,-0.0152814953985691,-0.0576732682134331,-0.0125022499908877,0.0573124111523748,0.057671332070105,-0.00173139239380604,-0.00320113221106199,-0.0282520824446453,-0.0224702468005301,-0.00711207525188606,-0.0105927539486894
0,"none","high",0,0.150161423270035,0.108062693454107,0.077874475884517,0.0609745424545221,0.127979187830212,0.0504245922457209,0.150947353197115,0.125213548598243,-0.0112186929650685,-0.00592530890455333,-0.010806371504387,-0.00332167045964852,0.124959397033387,0.0531984523540823,0.340730697337785,0.323124308136706,0.253532314964223,0.218135262141805,0.271222869555336,0.131247048493869
0.5,"none","high",0,-0.00845989715922236,-0.000778916062526107,-0.0109757398883374,-0.0013304309212478,-0.00624942284161738,0.000993336868405089,-0.029400088675742,-0.0221081085236588,-0.129594777867727,-0.0916329371556251,-0.055896467023828,-0.0221081085236588,-0.0101618845103534,-0.00224198006663289,0.0600616874366589,0.0446798986677798,0.0173171232974304,0.0071363064187856,0.00985915899887923,0.00713561397891776
0,"none","high",0.2,0.133118930194433,0.0799136440041088,0.0678093826573366,-0.0485739771220148,0.241955953970747,0.25066392967735,0.199223956087832,0.18887984529051,0.0826040584991468,0.0893321534963595,0.103227395701586,0.138960167790061,0.243217481150289,0.249761578044092,0.363084457347126,0.361954165786049,0.278134571360856,0.264717585317333,0.249362542511209,0.17532718045944
0.5,"none","high",0.2,0.0123354022569217,0.00493676639989235,0.00345861776582889,-0.00269895268115485,0.0622671639920582,0.063936793182356,0.00273360635799331,0.00122788121198439,-0.113105938930985,-0.0851167751719995,-0.0571396149834118,0.00122788121198439,0.0562848524898135,0.0580117841569001,0.138038023534294,0.129778210685858,0.0697957858101037,0.0402264097204336,0.0455318014578365,0.0320115515202005
