"delta","qrpEnv","censor","tau","3PSM_10","3PSM_100","3PSM_30","3PSM_60","4PSM_10","4PSM_100","4PSM_30","4PSM_60","pcurve_10","pcurve_100","pcurve_30","pcurve_60","PEESE_10","PEESE_100","PEESE_30","PEESE_60","PET_10","PET_100","PET_30","PET_60","PETPEESE_10","PETPEESE_100","PETPEESE_30","PETPEESE_60","puniform_10","puniform_100","puniform_30","puniform_60","reMA_10","reMA_100","reMA_30","reMA_60","TF_10","TF_100","TF_30","TF_60","WAAP-WLS_10","WAAP-WLS_100","WAAP-WLS_30","WAAP-WLS_60"
0.5,"none","none",0.4,0.246710445885313,0.0822182120321012,0.144398648345545,0.100382079058898,0.316745113449482,0.105362370904912,0.201454006637245,0.136132252423383,0.353220202813304,0.249517830643747,0.265149260650651,0.256463038445228,0.320078928702345,0.126287684207557,0.196865713298448,0.148129204875718,0.526595610355333,0.201141429510045,0.311530487589895,0.234561062034563,0.461866436779937,0.154735185960568,0.271309352126239,0.190571911814994,0.342707363406362,0.237812820564931,0.254425952461736,0.246677050808813,0.15566992079415,0.0513852294421414,0.0919477878686439,0.0613934928186515,0.170247306571998,0.0998859338240074,0.122464839538243,0.0976112834581631,0.222649699898719,0.153251136231453,0.189313747801686,0.168597546814759
0.8,"none","none",0.4,0.241808432067673,0.0764629499835282,0.135700300858135,0.0987354859117722,0.285696129487582,0.10112090254605,0.181069367687595,0.130562002244538,0.244376038687165,0.146983495504873,0.178028707343819,0.158684690857456,0.316497546020972,0.124615250154085,0.199119093864267,0.151272897804859,0.519903302309929,0.196821161683396,0.319335471634691,0.240747832407775,0.456341088172571,0.125678140605265,0.252415511041863,0.16340403303877,0.232659593747942,0.134840993379362,0.166915071085978,0.146479708836872,0.163183251283831,0.0472350822349126,0.0897298956341509,0.0633748566195486,0.183334517953906,0.105515046168577,0.121313564737594,0.109395475617289,0.230328259338986,0.101253559030751,0.172003348981954,0.129163006319435
0,"med","none",0,0.135084800097274,0.0267975092795985,0.0401842100207268,0.0305672640668754,0.10787942618474,0.0367488405378345,0.0573322382942583,0.04306004144105,0.344901438744836,0.985657213663061,0.233843665232166,0.111076545399698,0.136280054793119,0.0338677383661146,0.0616407831999226,0.0434712993135355,0.281813909642627,0.0690179164105933,0.123840055956216,0.086398146938438,0.26368533832966,0.0687836082757603,0.121262854073816,0.0857101282834372,0.300585538128038,0.0714035401906338,0.22327187553991,0.108123453672699,0.0741840610809333,0.0284938364849356,0.0433799888364867,0.0331720474045314,0.0718620612647526,0.0251411245586573,0.0409125425963158,0.030324984842631,0.0654954275818158,0.0253797282506697,0.0397775935867208,0.0294829311972915
0.2,"med","none",0,0.107489010809633,0.062119643719117,0.0771416478185075,0.0657153238889704,0.148460885389927,0.0902628616177604,0.109342163349719,0.0948828104462711,0.179309376262976,0.145356635955134,0.149061969617659,0.47718624282949,0.119132132379894,0.0332627931263664,0.058861025427829,0.0404139345724981,0.25356842251464,0.0858974510884621,0.135025315930804,0.0975605391694242,0.245328711027382,0.0684811286340721,0.132870363279222,0.0903389758169055,0.174790129713596,0.142731940531859,0.146752154710441,0.144785728495703,0.0902858514093842,0.0529897219290392,0.068838091844208,0.0555352299642046,0.0745038282214049,0.0301506662621799,0.0475212423969723,0.0344417446227468,0.0816861135321777,0.0420044824415478,0.0591127522358555,0.045108891652838
0.5,"med","none",0,0.15102508594567,0.0565600552968844,0.0858433008980161,0.0699237326708524,0.159227892397047,0.0644927645543338,0.101344192852938,0.0798197831407527,0.203249734214307,0.755803237952773,0.120629634095702,0.628333954495711,0.128971031986616,0.043805478658774,0.0664430059767584,0.0513632262451424,0.279152215755788,0.108399089733507,0.156425561046258,0.123395235428293,0.263995280578011,0.043805478658774,0.101811464304559,0.0513632262451424,0.200100278581346,0.0916594617949395,0.120565830935751,0.100886597918205,0.0949870566287801,0.04769731555791,0.0628283185336304,0.0530573593866022,0.0765066238603563,0.0208771675291538,0.040177665799148,0.0289329831108327,0.0827945364544011,0.025454328427345,0.0513665526225717,0.0361108326895753
0.8,"med","none",0,0.120834946438525,0.034764368910924,0.0607347349710227,0.0401660582107565,0.128471876452798,0.0348675112789486,0.0622104698916451,0.040618673651297,0.137039545753796,0.700642291371322,0.0729181407756671,0.0521169710863895,0.131849929082201,0.0485606158796123,0.0736150875400686,0.0547440951693493,0.266427749954758,0.094491776086537,0.143352301806308,0.109677919545773,0.224546282035547,0.0485606158796123,0.0736150875400686,0.0547440951693493,0.139992256331964,0.052251841103286,0.0783337273225002,0.0577754917117471,0.082003983067367,0.0294128489875204,0.0483122880719292,0.035401916114019,0.0838495366497805,0.0279631600183372,0.0486133217685517,0.0322272371663227,0.0840271720855524,0.0235936126447829,0.0461081498531441,0.0294862751749073
0,"med","none",0.2,0.19890321826117,0.0792519630953998,0.0862177155701298,0.0803667712679834,0.167769060651711,0.109454134099112,0.120893212739617,0.112030489074057,0.311812918884978,0.413504829955191,0.218488977283407,0.170673310484999,0.199033702680538,0.0750832491983291,0.115065832903388,0.0897120843214097,0.378622161874042,0.1375136705019,0.211862661242617,0.165681882704765,0.36547130812573,0.133107889800003,0.19991235563595,0.15965218875321,0.302759624379258,0.141815197782745,0.216554399911708,0.170531022781673,0.109022550676769,0.0438821157957887,0.0659347288533996,0.052937973166647,0.107465421413001,0.0407454420119401,0.06573780851578,0.0515599033047161,0.108806334140959,0.042956727417466,0.0680784956285707,0.0535209740410074
0.2,"med","none",0.2,0.230415604786596,0.126002397223146,0.139513284093091,0.12869217972434,0.249649981115662,0.1655292228324,0.179454251370156,0.16693063917641,0.229531290874387,0.0924298926989476,1.31727747593302,0.115800348573391,0.203756236794706,0.0816888226131932,0.119406069585655,0.0930149891005126,0.398009321756313,0.157905465381927,0.227000801891835,0.177303188368464,0.387849847442339,0.153601328522695,0.220129344119943,0.172947761988708,0.220979866353865,0.0889384916913438,0.142618020670292,0.112402194513738,0.118504523791327,0.0576395919874821,0.0774431129700374,0.0623390258725601,0.105907357308706,0.0359213492150962,0.0634657389826583,0.0444160424868103,0.117273622844229,0.0926910511998239,0.087328839979752,0.0867721524604558
0.5,"med","none",0.2,0.211961471153261,0.150298536083279,0.171560620052072,0.158852355087913,0.228967190595055,0.211534883550515,0.228107385182963,0.224039168744103,0.197223692434491,0.0611866631792559,0.116313803187132,0.0781235236952668,0.196676991845073,0.0841343580470785,0.126528929117988,0.105461075921137,0.378136329075045,0.161176456610335,0.238961243095272,0.198732853552548,0.360514505008388,0.0870254438419798,0.207569868135367,0.142757788296228,0.191459222730376,0.0647781590455259,0.116306221599547,0.0803568829550981,0.120652831432589,0.0590172508363879,0.0789040028291648,0.0655329259155724,0.114834419314534,0.0474279559223155,0.0698547378650194,0.0565263391477825,0.128423005142636,0.0649612554060804,0.113353754702162,0.0900388966078871
0.8,"med","none",0.2,0.189007255608165,0.0984769659526376,0.135990212496587,0.108305414257117,0.203020975420938,0.105945242726942,0.146881643725242,0.121208909024959,0.156301285733227,1.03032002358332,1.49706504211301,0.0610477503947586,0.188272033347718,0.0854052068433542,0.123046805943262,0.095482450085968,0.350976162826026,0.150155186607922,0.217472060266223,0.167369632749095,0.311539549509404,0.0854052068433542,0.140091204422708,0.095482450085968,0.154932776123347,0.0546332946346029,0.0881731080923908,0.065208157301931,0.105963972308447,0.045637490122888,0.0665629444949214,0.0533654308750068,0.118190729864649,0.0669664019019602,0.0837896993104689,0.071644622674123,0.133677173604439,0.0549724913664955,0.0900997265392601,0.0651573919002357
