"metric"	"discipline"	"domain"	"predictor"	"b-adjusted"	"se-adjusted"	"t-adjusted"	"significance-adjusted"	"k-adjusted"	"H2-adjusted"	"I2-adjusted"	"Q-adjusted"	"tau2-adjusted"	"sterr.tau2-adjusted"	"tau/b-adjusted"	"b-notadjusted"	"se-notadjusted"	"t-notadjusted"	"significance-notadjusted"	"k-notadjusted"	"H2-notadjusted"	"I2-notadjusted"	"Q-notadjusted"	"tau2-notadjusted"	"sterr.tau2-notadjusted"	"tau/b-notadjusted"	"b-standardized"	"se-standardized"	"t-standardized"	"significance-standardized"	"k-standardized"	"H2-standardized"	"I2-standardized"	"Q-standardized"	"tau2-standardized"	"sterr.tau2-standardized"	"tau/b-standardized"	"b-notcoined"	"se-notcoined"	"t-notcoined"	"significance-notcoined"	"tau2-notcoined"	"sterr.tau2-notcoined"	"tau/b-notcoined"	"b-1.11coined"	"se-1.11coined"	"t-1.11coined"	"significance-1.11coined"	"tau2-1.11coined"	"sterr.tau2-1.11coined"	"tau/b-1.11coined"
"LOR"	"all"	"all"	"years in activity first aut.(+)"	-0.00109333767671992	0.00194739801711108	-0.561435139151401	""	2887	350999.038379901	0.999997150989346	1012983224.76439	0.00926285436862203	0.00970806640126098	88.0274464490706	-0.00180030143820668	0.000804743575710672	-2.23711191060684	"*"	2888	51323.6648421613	0.999980515810726	148171420.39932	0.00127872478754021	0.00133278057031799	19.862930065061	0.000438140040518496	0.00782005103629532	0.05602777251516	""	2877	7678.83799293777	0.999869771962774	22084338.067689	0.169972143268061	0.0743987334454802	940.970333230504	-0.0015822856768127	0.00155527362444169	-1.01736803861809	""	0.00563886050900805	0.0059098880467749	47.4581471862231	-0.00202922806083197	0.00155527675320657	-1.30473760161864	""	0.0056388858482372	0.00590991460391473	37.0054587310919
"LOR"	"all"	"all"	"female first aut.(-)"	-0.00405101595092199	0.0798426632245351	-0.0507374852906602	""	2373	3300179.40139713	0.99999969698617	7828025540.11398	14.4635679589106	19.79666150652	938.801483134844	-0.0156871760175807	0.0891122075792016	-0.176038462560118	""	2373	4744613.64250252	0.999999789234683	11254223560.016	18.3043537469006	25.0180269690744	272.729697372501	-0.00405101595092199	0.0798426632245351	-0.0507374852906602	""	2373	3300179.40139713	0.99999969698617	7828025540.11398	14.4635679589106	19.79666150652	938.801483134844	-0.00613085781928467	0.0917378362486909	-0.0668301986397915	""	19.2126835713278	26.2968995175434	714.945225976664	0.0127650876554797	0.0917378180301424	0.139147495870084	""	19.2126757832278	26.2968888577685	343.376148988661
"LOR"	"all"	"all"	"retracted first aut.(+)"	0.348255724531267	0.220959137908265	1.57610917488215	""	211	538.663567441768	0.99814355367535	113119.349162771	9.68401290808134	3.11239912812818	8.93571720418993	0.603715226876954	0.332491640125158	1.81573054483325	"+"	211	1372.89909599752	0.999271614350308	288308.810159478	22.6991727215871	7.14392853809009	7.89174211471466	0.348255724531267	0.220959137908265	1.57610917488215	""	211	538.663567441768	0.99814355367535	113119.349162771	9.68401290808134	3.11239912812818	8.93571720418993	0.174124968179606	0.233821580813594	0.744691604486331	""	10.8971757629644	3.50223735034839	18.9581488070289	0.273731858497104	0.221368604493633	1.23654327190276	""	9.72154277414146	3.12445898965343	11.3904858697995
"LOR"	"all"	"all"	"tot. publications first aut(+)"	-0.000186838939289389	0.00100213880629793	-0.186440179858521	""	2905	5324371.10879434	0.999999812184391	15461973699.9388	0.00280796594961459	0.00218736181595167	283.614561885695	-0.000111506482089823	0.00102457784173476	-0.108831635379724	""	2905	6113103.20077505	0.999999836416961	17752451695.0507	0.0029577358633988	0.00231706866857208	487.730123002001	-7.82780123120224e-05	0.000371049459641547	-0.210963822417752	""	2895	6919.46957333109	0.99985548025186	20024944.9452202	0.000362833802865238	0.000189904267431295	243.340323516788	-0.000180690055060474	0.000910163756967047	-0.198524774994986	""	0.00230874674959941	0.00179847782117949	265.921773344849	-0.000362214070974998	0.00091016405821673	-0.397965693882351	""	0.00230874830464556	0.00179847903253626	132.654802503546
"LOR"	"all"	"all"	"publications-year first aut.(+)"	-0.00972433531889687	0.028549163330738	-0.34061717347867	""	2904	3956106.86589201	0.999999747226242	11484578231.6845	2.29130249808473	1.84066932051327	155.661527673204	-0.00823897757580248	0.0298320738933939	-0.276178505230471	""	2904	4878185.96874774	0.999999795005765	14161373867.2747	2.52125165266239	2.04216489333022	192.723545685336	-0.0458059610116304	0.0103806393170146	-4.41263390555832	"***"	2894	6467.13902843675	0.999845372119634	18709433.2092675	0.286783347858755	0.12824007593537	11.6910889842027	-0.00786936251074587	0.0264330546595933	-0.297709160446573	""	1.95950309158668	1.57412529655695	177.882581917978	-0.0108549331021809	0.02643316280475	-0.410655856144095	""	1.95951938527354	1.5741383857451	128.957804546796
"LOR"	"all"	"all"	"tot. citations first aut.(+)"	-5.43098187381658e-06	2.23995310594565e-05	-0.242459623793051	""	2908	2738507.4717184	0.999999634837586	7960841220.28538	1.34609285533118e-06	1.34823901940116e-06	213.62848286925	-5.40830713694447e-07	1.97322950440188e-05	-0.0274084039635512	""	2908	2505236.61387464	0.999999600836107	7282722836.53357	1.04874995820744e-06	1.0329352418543e-06	1893.54064234405	-6.52494651226714e-05	8.59983452861051e-06	-7.58729309332582	"***"	2898	6052.69884468838	0.999834784444814	17534668.5530622	1.77700558316956e-07	7.19498850001753e-08	6.46051947861121	-7.33679191060636e-06	2.22030791689096e-05	-0.330440289600907	""	1.32186135806476e-06	1.32396888827645e-06	156.706406570027	-1.01903188124177e-05	2.22030861704915e-05	-0.458959566889439	""	1.32186221772818e-06	1.32396974931048e-06	112.824995084458
"LOR"	"all"	"all"	"av. citations first aut.(+)"	0.00177081749104158	0.00159492985331152	1.11027923100497	""	2908	3989560.72298162	0.999999749345838	11597653021.7076	0.00689165546774725	0.00692174109237171	46.8800402482895	0.00151142184196259	0.00162572252998736	0.929692376210314	""	2908	4612600.1674869	0.99999978320254	13408828686.8844	0.0072821784228982	0.00721758397481059	56.4605317071754	0.000848567399443908	0.0010288156787248	0.824800221256048	""	2898	5091.77639411029	0.999803604887057	14750876.2137375	0.00273270098083046	0.00159429777652295	61.6041136593051	0.00070357102068102	0.00169253358154221	0.415691025781561	""	0.00779308006610186	0.00782710087308614	125.471943790089	0.0022274121879495	0.00169253132492971	1.31602420300375	""	0.00779305858367169	0.00782707929687411	39.6326743484829
"LOR"	"all"	"all"	"av. norm. citations first aut.(+)"	0.0128382072755559	0.0323430035053201	0.396939241386291	""	2908	4319933.73846389	0.999999768514968	12558047377.7145	2.83254116602961	2.78111197011908	131.094276773541	0.00556776217916822	0.0331858893300939	0.167774987850611	""	2908	4932015.61562823	0.99999979724314	14337369394.6313	3.02854185233211	2.97728138518538	312.561954008657	-0.0785174582748646	0.0316578915915203	-2.48018596083309	"*"	2898	5189.37924439153	0.999807298724394	15033631.6710023	2.70603825693689	1.28830556470865	20.9508059175901	0.0294962942392673	0.0311742490654129	0.946174972085943	""	2.62421463558647	2.57656793229131	54.9202138617952	0.0233914534878489	0.0311742002027439	0.750346547328261	""	2.62420609210924	2.57655954393422	69.253505414768
"LOR"	"all"	"all"	"av. journal score first aut.(+)"	-0.0502632463657502	0.089025114501492	-0.564596256317175	""	2908	3937512.12438179	0.999999746032528	11446347745.5779	21.8814840768421	19.1865466107635	93.0653150622458	-0.0510005760636572	0.0947684278846725	-0.538159988532487	""	2908	4863418.55322548	0.999999794383315	14137957734.2265	25.1300722855545	22.032044423242	98.2928182491442	0.153377539346396	0.0996814415773456	1.53867697857666	""	2898	5727.05705022389	0.999825390249961	16591284.2744986	27.7199124011214	7.33019837394691	34.3268664750346	0.0381993641477135	0.0867386110888823	0.440396308727725	""	20.743975222051	18.1891340686798	119.231184546877	-0.0201599880758185	0.0867385230572936	-0.232422542663104	""	20.7439320116713	18.189096180118	225.920306871905
"LOR"	"all"	"all"	"% top10 journals first aut.(+)"	-0.00765413948687406	0.156770912612741	-0.0488237222027372	""	2890	3676749.16861913	0.999999728020609	10622128348.1407	65.0580157609816	59.7536498645346	1053.78990602416	-0.0499186303838941	0.160812587799657	-0.310414943673958	""	2890	4096986.30774413	0.999999755918149	11836193443.0728	69.7456381686331	63.8169609379234	167.299970770903	-0.781328930279003	0.194853067581069	-4.00983643716016	"***"	2880	5795.74610781063	0.999827459660689	16685953.0443868	102.344974290694	63.2120691203657	12.9479005607805	0.0894901824748924	0.141921139050053	0.630562741208911	""	52.8073898538639	48.5018524903063	81.2029781218197	0.0553893744332239	0.141920844306597	0.39028357464929	""	52.8071593501913	48.5016407802567	131.19580323962
"LOR"	"all"	"all"	"cash incentives(+)"	0.020809168258265	0.0141293728847177	1.47275950801555	""	784	177.912803197289	0.994379269046247	139305.724903477	0.056804828132871	0.0760629307156424	11.4534916427573	0.0192816709546473	0.00893517557909888	2.15795098640824	"*"	784	45.6565530446288	0.978097339082464	35749.0810339443	0.0130641417455783	0.0172765341754112	5.92783046842898	0.020809168258265	0.0141293728847177	1.47275950801555	""	784	177.912803197289	0.994379269046247	139305.724903477	0.056804828132871	0.0760629307156424	11.4534916427573	0.0340662741189298	0.0140211576920773	2.42963347728262	"*"	0.0553832423289798	0.0741594110615029	6.90819442548566	0.0238962335224079	0.014025658492777	1.70375127376116	"+"	0.0554419960317531	0.0742380829416048	9.85348761420807
"LOR"	"all"	"all"	"career incentives(+)"	0.0560226653121714	0.0946693205040677	0.591772128646093	""	2239	195196.726236305	0.99999487696326	436850273.316852	19.2453956911909	17.9358585191564	78.3068322113098	0.0103693628236494	0.0704461790688945	0.147195532258867	""	2240	118699.177733755	0.999991575341809	265767458.945877	10.6810429009291	9.66811304814427	315.177175358904	0.061957093241777	0.09464853722865	0.654601698620047	""	2240	195109.615484139	0.999994874675974	436850429.068987	19.2454011783256	17.9358629583244	70.8063895267487	0.0423624449464224	0.0949118887172606	0.446334442596741	""	19.3464282205277	18.0300163723666	103.82916962214	0.0602455346745156	0.0949117269799276	0.634753329135573	""	19.3463607670404	18.0299535086969	73.0087273330716
"LOR"	"all"	"all"	"institution incentives(+)"	-0.0120557802118876	0.0141402511073322	-0.852586005748959	""	1881	9188.9351249888	0.999891173461734	17275198.0349789	0.232042686618903	0.242429285214216	39.9566087206034	-0.0080376514951243	0.0128049066070358	-0.627700907299698	""	1882	8519.12411495181	0.999882617040613	16024472.4602244	0.199111057584535	0.20229341556175	55.5160448435572	-0.00833666246992728	0.014140132650927	-0.589574558862483	""	1882	9184.64458865935	0.999891122624251	17276316.4712682	0.232057696146983	0.242444965038154	57.7837562356452	0.0131245458463089	0.0134805034557029	0.97359463535144	""	0.205076892388136	0.214256462263757	34.5043682034102	0.0100110653545596	0.0134804092923165	0.742638085941923	""	0.205073164135929	0.214252567129483	45.2349505204995
"LOR"	"all"	"all"	"cash incentives first aut.(+)"	0.0355693017428446	0.0247715155148469	1.4358952612942	""	458	7.56316673379527	0.867780251950337	3456.36719734444	0.124894384788585	0.052483291819583	9.93564616816691	0.0560821653256192	0.0221843851692411	2.52800178584069	"*"	458	8.13260524407498	0.877038172887028	3716.60059654227	0.103515483499769	0.0460577188537263	5.73690798381701	0.0355693017428446	0.0247715155148469	1.4358952612942	""	458	7.56316673379527	0.867780251950337	3456.36719734444	0.124894384788585	0.052483291819583	9.93564616816691	0.0689204166030551	0.0247707664932699	2.78232878347872	"**"	0.124882755712287	0.0524784262977398	5.12747253500177	0.0567736593372692	0.0247768332628294	2.29140095245513	"*"	0.124976962112169	0.0525178415848423	6.22684556051638
"LOR"	"all"	"all"	"career incentives first aut.(+)"	0.123452625068148	0.0917274507688197	1.34586346871543	""	2328	182900.178894187	0.999994532536786	425608716.286773	18.8687101617332	16.501490576683	35.186071235753	0.017912357646086	0.0688486593344863	0.260170028279892	""	2329	114503.629837829	0.999991266652407	266564450.262466	10.6404264642225	9.01161006448989	182.107052592024	0.129082601598074	0.0917081941594833	1.4075361834472	""	2329	182821.678455602	0.999994530189152	425608867.444641	18.8687155298704	16.5014947152593	33.6514249326956	0.0945478483782785	0.0928845992644293	1.01790661882616	""	19.3582727474546	16.9296339037095	46.5352072246036	0.132466693341243	0.0928846216253276	1.42614235837208	""	19.3582822682596	16.9296422300588	33.214423096885
"LOR"	"all"	"all"	"institution incentives first aut.(+)"	0.0163290674429568	0.016818471827862	0.970900781598101	""	1520	2458.28202648189	0.999593211849077	3734130.39822598	0.266965670403413	0.338186479279064	31.6421748709126	0.0328858994095694	0.0175009464760673	1.87909262247852	"+"	1520	3112.04736228737	0.999678668129503	4727199.94331452	0.32263688075434	0.398929788652273	17.2721850026016	0.0163290674429568	0.016818471827862	0.970900781598101	""	1520	2458.28202648189	0.999593211849077	3734130.39822598	0.266965670403413	0.338186479279064	31.6421748709126	0.0277951670663831	0.0199148221310376	1.39570250155857	""	0.408281069178459	0.517201785421955	22.9884840388169	0.0230308282250929	0.0199145541372272	1.15648224240382	""	0.408267543889528	0.517184651876994	27.743603679536
"LOR"	"all"	"all"	"cash incentives last aut.(+)"	-0.0328565497563224	0.0375031633533233	-0.876100755735606	""	398	16.4178973697842	0.939090860572657	6517.90525580432	0.348379218118148	0.129221870441292	17.9640462090441	0.0139363985882748	0.0316737264191941	0.439998704409767	""	398	16.7080266977181	0.940148527525601	6633.0865989941	0.246472446765005	0.107130280467888	35.6232574302067	-0.0328565497563224	0.0375031633533233	-0.876100755735606	""	398	16.4178973697842	0.939090860572657	6517.90525580432	0.348379218118148	0.129221870441292	17.9640462090441	-0.0154687029157035	0.0375164153535382	-0.412318255087361	""	0.348701609546396	0.129341150433328	38.1744753727917	-0.0321832255160606	0.0375163492154272	-0.857845344472548	""	0.348700000189625	0.129340554995425	18.3483242077044
"LOR"	"all"	"all"	"career incentives last aut.(+)"	0.0431391213137249	0.188594121173049	0.228740541038082	""	2258	1478984.69803947	0.999999323860483	3338068463.47509	78.7780202533934	80.1940749785488	205.74592217852	0.00211554932177074	0.232195552170772	0.00911106738261218	""	2259	2583600.18138622	0.999999612943207	5833769209.57008	120.620862774998	122.041274915495	5191.44264604857	0.0561276121844352	0.188552345322155	0.297676552834903	""	2259	1478329.9943838	0.999999323561043	3338069127.31861	78.7780337554085	80.1940871695414	158.134271383484	0.0559968843322293	0.187371067347959	0.298855555048101	""	77.7485034410277	79.1460523431837	157.464317648064	0.0273539030313007	0.187371269356281	0.145987712658808	""	77.7486729243092	79.1462248729698	322.349639914447
"LOR"	"all"	"all"	"institution incentives last aut.(+)"	-0.116886086632478	0.0316216778597129	-3.69639103753554	"***"	1399	3092.43923081675	0.99967663067069	4323230.04468181	1.08953346392036	0.953190097903712	8.93012356551938	-0.0251438355314914	0.0245588143671793	-1.02382122994887	""	1400	3303.22015003416	0.999697265106599	4621204.98989779	0.652930499146991	0.555479099405701	32.136749717536	-0.11811410019277	0.0316103754223113	-3.73656113269073	"***"	1400	3090.23429119684	0.999676399940662	4323237.77338437	1.08953360809255	0.953189521337505	8.83727907231401	-0.0829471464947719	0.0341407459785097	-2.42956456039315	"*"	1.29779121102704	1.13538652313393	13.7341239983838	-0.112589579880044	0.0341432183767742	-3.2975678694845	"***"	1.29800451361367	1.13557313308874	10.1190537488201
"LOR"	"all"	"all"	"years in activity last aut.(+)"	-0.00417486230515758	0.00395978288899987	-1.05431596180568	""	2877	2659990.02042344	0.99999962405874	7650131298.73781	0.0423733709433221	0.0472297987631744	49.306519964516	-0.00540867743707787	0.00418012755113845	-1.29390248764175	""	2878	3291838.2879073	0.99999969621837	9470618754.3093	0.0480030499189662	0.052015652933358	40.5082362363571	-0.0127742389399621	0.00286023376655215	-4.46615206398348	"***"	2867	2128.27810562877	0.999530136593824	6099645.05073207	0.0215172092136049	0.00850084265112207	11.4830679830494	-0.00328062140207487	0.00487698682935448	-0.672673828505928	""	0.0650518080683353	0.0725074200051797	77.7451976817286	-0.00340205524465873	0.00487698260512486	-0.697573791032957	""	0.0650516924701732	0.0725072911582692	74.9700738126463
"LOR"	"all"	"all"	"female last aut.(-)"	0.0247951213509667	0.0172024356095597	1.44137271684875	""	2127	22247.3810294878	0.999955050888971	47297932.068691	0.471822692876931	0.431733413360676	27.7027685971539	0.0775489817199246	0.0629662556983435	1.2315958898913	""	2129	443518.401006261	0.999997745302117	943807157.341323	8.04524811301862	7.03931769481051	36.5757821089498	0.0246411865482996	0.0171970242398801	1.43287502561963	""	2129	22226.4895544424	0.999955008639689	47297969.7718534	0.471820961048649	0.431730039749572	27.8757781064266	0.0324484661424535	0.0182548168020642	1.77752899381517	"+"	0.541848921439033	0.495809731883182	22.6853212809738	0.0352221598972884	0.0182547404689526	1.92948017843331	"+"	0.541843667660373	0.495804924501694	20.8987839761907
"LOR"	"all"	"all"	"retracted last aut.(+)"	0.00300137715346954	0.129181023891847	0.0232338857755328	""	350	322.123262097845	0.996895598307656	112421.018472148	5.28824500824521	2.02120997384918	766.187763422804	0.155932214975541	0.197538959970834	0.789374485916929	""	350	877.006194908248	0.998859757199201	306075.162022978	12.9614397472083	4.79509766973402	23.0882371542112	0.00300137715346954	0.129181023891847	0.0232338857755328	""	350	322.123262097845	0.996895598307656	112421.018472148	5.28824500824521	2.02120997384918	766.187763422804	-0.0022315692964504	0.127893568462062	-0.0174486436126956	""	5.17743937334222	1.97886435472329	1019.6406322894	-0.0268346709246283	0.127893910331539	-0.209819770582234	""	5.17746864235442	1.97887554020532	84.7934810318687
"LOR"	"all"	"all"	"tot. publications last aut.(+)"	-0.00012344779254471	5.87465735623261e-05	-2.10136157836916	"*"	2889	25339.1056889757	0.999960535308062	73179337.2297618	7.41156187744494e-06	7.45676796950479e-06	22.0531961855012	-4.97728091196094e-05	4.05884267764936e-05	-1.22628081629503	""	2889	11739.840854014	0.999914819969671	33904660.3863924	3.29074348695856e-06	3.31130501779498e-06	36.4464189191997	-0.000754798437885398	0.000123526316578558	-6.11042617307684	"***"	2879	2104.36913989395	0.999524798201493	6056374.3846148	3.6894680179757e-05	1.80183607024938e-05	8.04731279249868	-4.76395549441913e-05	5.90773486226183e-05	-0.806392907855585	""	7.50621362964073e-06	7.55199703817399e-06	57.50992015432	-7.19889245740911e-05	5.90782924328115e-05	-1.21853428069138	""	7.50648457999885e-06	7.55226964115979e-06	38.0585828285791
"LOR"	"all"	"all"	"publications-year last aut.(+)"	-0.00583376303536146	0.00689413360194405	-0.846192338616185	""	2885	347028.246170137	0.999997118390186	1000829461.95467	0.124374957209543	0.11389837084366	60.4529763528678	-0.00437539173945461	0.00631253451776107	-0.693127574533482	""	2885	301253.919486576	0.999996680541114	868816303.799285	0.105055152466176	0.0952630973070089	74.0784243221634	-0.0017814692479998	0.00381266528640541	-0.467250365342029	""	2875	1943.24519832966	0.999485396901606	5584886.69999943	0.0349095131526325	0.0179319974406885	104.88021433258	-0.00402621551368674	0.00510245654973401	-0.789073943980301	""	0.0662365922971099	0.0606572266468836	63.9222381184902	-0.00550887828642063	0.00510250612253658	-1.07964168079862	""	0.0662379477722069	0.0606584679450386	46.7186470206218
